Service;Project;Namespace;ClassName;ClassId;FilePath;LOC;NOM;NOF;WMC;RFC;CBO;Cyclomatic;LayerViolations;CycleInvolvement;FanIn;FanOut;Instability;R_size;R_complexity;R_coupling;R_architecture;CQS;Decision;PrimaryCause;RecommendedAction
DiscountService;DiscountService.Application;DiscountService.Application.Features.Coupons.RPCHandlers;GetAllCouponsRPCHandler;DiscountService.Application:DiscountService.Application.Features.Coupons.RPCHandlers.GetAllCouponsRPCHandler;DiscountService/DiscountService.Application/Features/Coupons/RPCHandlers/GetAllCouponsRPCHandler.cs;25.00;1.00;2.00;1.00;4.00;4.00;2.00;0.00;0.00;0.00;0.00;0.00;0.54;0.72;0.63;0.50;39.27;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
DiscountService;DiscountService.Application;DiscountService.Application.Features.Coupons.RPCHandlers;GetUsableCouponsByCustomerIdentityIdRPCHandler;DiscountService.Application:DiscountService.Application.Features.Coupons.RPCHandlers.GetUsableCouponsByCustomerIdentityIdRPCHandler;DiscountService/DiscountService.Application/Features/Coupons/RPCHandlers/GetUsableCouponsByCustomerIdentityIdRPCHandler.cs;27.00;1.00;3.00;1.00;4.00;4.00;2.00;0.00;0.00;0.00;0.00;0.00;0.60;0.72;0.63;0.50;38.01;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
DiscountService;DiscountService.Application;DiscountService.Application.Features.Coupons.RPCHandlers;GetUsedCouponsByCustomerIdentityIdRPCHandler;DiscountService.Application:DiscountService.Application.Features.Coupons.RPCHandlers.GetUsedCouponsByCustomerIdentityIdRPCHandler;DiscountService/DiscountService.Application/Features/Coupons/RPCHandlers/GetUsedCouponsByCustomerIdentityIdRPCHandler.cs;25.00;1.00;2.00;1.00;4.00;3.00;2.00;0.00;0.00;0.00;0.00;0.00;0.54;0.72;0.60;0.50;40.31;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
DiscountService;DiscountService.Application;DiscountService.Application.Features.Coupons.RPCHandlers;UpdateCouponRPCHandler;DiscountService.Application:DiscountService.Application.Features.Coupons.RPCHandlers.UpdateCouponRPCHandler;DiscountService/DiscountService.Application/Features/Coupons/RPCHandlers/UpdateCouponRPCHandler.cs;31.00;1.00;2.00;1.00;2.00;3.00;2.00;0.00;0.00;0.00;0.00;0.00;0.56;0.72;0.60;0.50;39.80;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
DiscountService;DiscountService.Application;DiscountService.Application.Features.Coupons.RPCHandlers;UseCouponRPCHandler;DiscountService.Application:DiscountService.Application.Features.Coupons.RPCHandlers.UseCouponRPCHandler;DiscountService/DiscountService.Application/Features/Coupons/RPCHandlers/UseCouponRPCHandler.cs;56.00;1.00;2.00;1.00;4.00;4.00;5.00;0.00;0.00;0.00;0.00;0.00;0.63;0.81;0.63;0.50;35.06;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
DiscountService;DiscountService.Application;DiscountService.Application.Features.SharedViewModels;CouponViewModel;DiscountService.Application:DiscountService.Application.Features.SharedViewModels.CouponViewModel;DiscountService/DiscountService.Application/Features/SharedViewModels/CouponViewModel.cs;8.00;0.00;5.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.53;0.39;0.50;0.50;52.06;OK;size;Split large classes, extract cohesive responsibilities, reduce method/field count.
DiscountService;DiscountService.Application;DiscountService.Application.Features.Test;TestRPCHandler;DiscountService.Application:DiscountService.Application.Features.Test.TestRPCHandler;DiscountService/DiscountService.Application/Features/Test/TestRPCHandler.cs;7.00;1.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.36;0.67;0.45;0.50;50.60;OK;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
DiscountService;DiscountService.Application;DiscountService.Application.Mappings;GeneralProfile;DiscountService.Application:DiscountService.Application.Mappings.GeneralProfile;DiscountService/DiscountService.Application/Mappings/GeneralProfile.cs;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.31;0.39;0.45;0.50;58.47;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
DiscountService;DiscountService.Application;DiscountService.Application;ServiceExtensions;DiscountService.Application:DiscountService.Application.ServiceExtensions;DiscountService/DiscountService.Application/ServiceExtensions.cs;8.00;1.00;0.00;1.00;3.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00;0.36;0.67;0.55;0.50;46.72;OK;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
DiscountService;DiscountService.Application;DiscountService.Application.Wrappers;PagedResponse;DiscountService.Application:DiscountService.Application.Wrappers.PagedResponse;DiscountService/DiscountService.Application/Wrappers/PagedResponse.cs;17.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.39;0.45;0.50;54.60;OK;size;Split large classes, extract cohesive responsibilities, reduce method/field count.
DiscountService;DiscountService.Application;DiscountService.Application.Wrappers;Response;DiscountService.Application:DiscountService.Application.Wrappers.Response;DiscountService/DiscountService.Application/Wrappers/Response.cs;42.00;1.00;4.00;1.00;4.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.70;0.67;0.50;0.50;41.85;WATCH;size;Split large classes, extract cohesive responsibilities, reduce method/field count.
DiscountService;DiscountService.Domain;DiscountService.Domain.Entities;Coupon;DiscountService.Domain:DiscountService.Domain.Entities.Coupon;DiscountService/DiscountService.Domain/Entities/Coupon.cs;7.00;0.00;4.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;0.00;0.50;0.39;0.50;0.50;52.74;OK;coupling;"Reduce dependencies via DI + interfaces, facades, avoid reaching into many modules; extract smaller components."
DiscountService;DiscountService.Domain;DiscountService.Domain.Entities;UsedCoupon;DiscountService.Domain:DiscountService.Domain.Entities.UsedCoupon;DiscountService/DiscountService.Domain/Entities/UsedCoupon.cs;5.00;0.00;2.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;1.00;0.39;0.39;0.83;0.50;43.21;REFACTOR;coupling;"Reduce dependencies via DI + interfaces, facades, avoid reaching into many modules; extract smaller components."
DiscountService;DiscountService.Infrastructure.Persistence;DiscountService.Infrastructure.Persistence.Contexts;DiscountDbContext;DiscountService.Infrastructure.Persistence:DiscountService.Infrastructure.Persistence.Contexts.DiscountDbContext;DiscountService/DiscountService.Infrastructure.Persistence/Contexts/DiscountDbContext.cs;40.00;2.00;2.00;2.00;8.00;7.00;7.00;0.00;0.00;1.00;0.00;0.00;0.65;0.88;0.66;0.50;31.84;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
DiscountService;DiscountService.Infrastructure.Persistence;DiscountService.Infrastructure.Persistence.Migrations;Initial;DiscountService.Infrastructure.Persistence:DiscountService.Infrastructure.Persistence.Migrations.Initial;DiscountService/DiscountService.Infrastructure.Persistence/Migrations/20220818143611_Initial.cs;59.00;2.00;0.00;2.00;8.00;5.00;2.00;0.00;0.00;0.00;0.00;0.00;0.59;0.78;0.65;0.50;36.15;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
DiscountService;DiscountService.Infrastructure.Persistence;DiscountService.Infrastructure.Persistence.Migrations;Initial;DiscountService.Infrastructure.Persistence:DiscountService.Infrastructure.Persistence.Migrations.Initial;DiscountService/DiscountService.Infrastructure.Persistence/Migrations/20220818143611_Initial.Designer.cs;86.00;1.00;0.00;1.00;17.00;10.00;1.00;0.00;0.00;0.00;0.00;0.00;0.56;0.67;0.67;0.50;38.79;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
DiscountService;DiscountService.Infrastructure.Persistence;DiscountService.Infrastructure.Persistence.Migrations;DiscountDbContextModelSnapshot;DiscountService.Infrastructure.Persistence:DiscountService.Infrastructure.Persistence.Migrations.DiscountDbContextModelSnapshot;DiscountService/DiscountService.Infrastructure.Persistence/Migrations/DiscountDbContextModelSnapshot.cs;85.00;1.00;0.00;1.00;17.00;10.00;1.00;0.00;0.00;0.00;0.00;0.00;0.56;0.67;0.67;0.50;38.80;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
DiscountService;DiscountService.Infrastructure.Persistence;DiscountService.Infrastructure.Persistence.Repositories;CouponRepositoryAsync;DiscountService.Infrastructure.Persistence:DiscountService.Infrastructure.Persistence.Repositories.CouponRepositoryAsync;DiscountService/DiscountService.Infrastructure.Persistence/Repositories/CouponRepositoryAsync.cs;38.00;3.00;1.00;3.00;8.00;2.00;5.00;0.00;0.00;0.00;0.00;0.00;0.63;0.91;0.55;0.50;35.20;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
DiscountService;DiscountService.Infrastructure.Persistence;DiscountService.Infrastructure.Persistence.Repositories;GenericRepositoryAsync;DiscountService.Infrastructure.Persistence:DiscountService.Infrastructure.Persistence.Repositories.GenericRepositoryAsync;DiscountService/DiscountService.Infrastructure.Persistence/Repositories/GenericRepositoryAsync.cs;78.00;11.00;1.00;11.00;12.00;5.00;11.00;0.00;0.00;0.00;1.00;1.00;0.77;1.00;0.98;0.50;15.39;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
DiscountService;DiscountService.Infrastructure.Persistence;DiscountService.Infrastructure.Persistence.Repositories;UsedCouponRepositoryAsync;DiscountService.Infrastructure.Persistence:DiscountService.Infrastructure.Persistence.Repositories.UsedCouponRepositoryAsync;DiscountService/DiscountService.Infrastructure.Persistence/Repositories/UsedCouponRepositoryAsync.cs;44.00;4.00;1.00;4.00;10.00;2.00;5.00;0.00;0.00;0.00;0.00;0.00;0.68;0.94;0.55;0.50;33.50;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
DiscountService;DiscountService.Infrastructure.Persistence;DiscountService.Infrastructure.Persistence;ServiceRegistration;DiscountService.Infrastructure.Persistence:DiscountService.Infrastructure.Persistence.ServiceRegistration;DiscountService/DiscountService.Infrastructure.Persistence/ServiceRegistration.cs;22.00;1.00;0.00;1.00;8.00;7.00;2.00;0.00;0.00;0.00;0.00;0.00;0.43;0.72;0.66;0.50;40.34;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
NotificationService;NotificationService;NotificationService.Controllers;BaseApiController;NotificationService:NotificationService.Controllers.BaseApiController;NotificationService/NotificationService/Controllers/BaseApiController.cs;7.00;0.00;2.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.40;0.39;0.50;0.50;54.70;OK;coupling;"Reduce dependencies via DI + interfaces, facades, avoid reaching into many modules; extract smaller components."
NotificationService;NotificationService;NotificationService.Controllers.v1;NotificationController;NotificationService:NotificationService.Controllers.v1.NotificationController;NotificationService/NotificationService/Controllers/NotificationController.cs;24.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.38;0.39;0.45;0.50;57.00;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
NotificationService;NotificationService;NotificationService.Extensions;EventSubscriptionsExtension;NotificationService:NotificationService.Extensions.EventSubscriptionsExtension;NotificationService/NotificationService/Extensions/EventSubscriptionsExtension.cs;9.00;1.00;0.00;1.00;2.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00;0.37;0.67;0.55;0.50;46.63;OK;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
NotificationService;NotificationService;NotificationService.Middlewares;ErrorHandlerMiddleware;NotificationService:NotificationService.Middlewares.ErrorHandlerMiddleware;NotificationService/NotificationService/Middlewares/ErrorHandlerMiddleware.cs;51.00;1.00;1.00;1.00;4.00;4.00;2.00;0.00;0.00;0.00;0.00;0.00;0.57;0.72;0.63;0.50;38.62;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
NotificationService;NotificationService.Infrastructure.Persistence;NotificationService.Infrastructure.Persistence.Contexts;NotificationDbContext;NotificationService.Infrastructure.Persistence:NotificationService.Infrastructure.Persistence.Contexts.NotificationDbContext;NotificationService/NotificationService.Infrastructure.Persistence/Contexts/NotificationDbContext.cs;37.00;2.00;0.00;2.00;8.00;5.00;7.00;0.00;0.00;1.00;0.00;0.00;0.54;0.88;0.65;0.50;34.54;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
NotificationService;NotificationService.Infrastructure.Persistence;NotificationService.Infrastructure.Persistence.Repositories;GenericRepositoryAsync;NotificationService.Infrastructure.Persistence:NotificationService.Infrastructure.Persistence.Repositories.GenericRepositoryAsync;NotificationService/NotificationService.Infrastructure.Persistence/Repositories/GenericRepositoryAsync.cs;78.00;11.00;1.00;11.00;12.00;5.00;11.00;0.00;0.00;0.00;1.00;1.00;0.77;1.00;0.98;0.50;15.39;REFACTOR;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
NotificationService;NotificationService.Infrastructure.Persistence;NotificationService.Infrastructure.Persistence;ServiceRegistration;NotificationService.Infrastructure.Persistence:NotificationService.Infrastructure.Persistence.ServiceRegistration;NotificationService/NotificationService.Infrastructure.Persistence/ServiceRegistration.cs;21.00;1.00;0.00;1.00;8.00;7.00;2.00;0.00;0.00;0.00;0.00;0.00;0.42;0.72;0.66;0.50;40.43;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
NotificationService;NotificationService.Application;NotificationService.Application.Exceptions;ApiException;NotificationService.Application:NotificationService.Application.Exceptions.ApiException;NotificationService/NotificationService.Application/Exceptions/ApiException.cs;12.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.37;0.39;0.45;0.50;57.24;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
NotificationService;NotificationService.Application;NotificationService.Application.Features.DiscountCouponNotifications;DiscountCouponCreatedEventHandler;NotificationService.Application:NotificationService.Application.Features.DiscountCouponNotifications.DiscountCouponCreatedEventHandler;NotificationService/NotificationService.Application/Features/DiscountCouponNotifications/DiscountCouponCreatedEventHandler.cs;17.00;1.00;1.00;1.00;1.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00;0.45;0.67;0.55;0.50;45.02;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
NotificationService;NotificationService.Application;NotificationService.Application.Hubs;DiscountHub;NotificationService.Application:NotificationService.Application.Hubs.DiscountHub;NotificationService/NotificationService.Application/Hubs/DiscountHub.cs;17.00;3.00;0.00;3.00;3.00;2.00;3.00;0.00;0.00;0.00;0.00;0.00;0.50;0.86;0.55;0.50;39.04;WATCH;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
NotificationService;NotificationService.Application;NotificationService.Application.Mappings;GeneralProfile;NotificationService.Application:NotificationService.Application.Mappings.GeneralProfile;NotificationService/NotificationService.Application/Mappings/GeneralProfile.cs;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.30;0.39;0.45;0.50;58.56;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
NotificationService;NotificationService.Application;NotificationService.Application;ServiceExtensions;NotificationService.Application:NotificationService.Application.ServiceExtensions;NotificationService/NotificationService.Application/ServiceExtensions.cs;8.00;1.00;0.00;1.00;3.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00;0.36;0.67;0.55;0.50;46.72;OK;complexity;Decompose complex methods, reduce branching, introduce strategy/polymorphism where suitable.
NotificationService;NotificationService.Domain;NotificationService.Domain.Entities;Notification;NotificationService.Domain:NotificationService.Domain.Entities.Notification;NotificationService/NotificationService.Domain/Entities/Notification.cs;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.29;0.39;0.45;0.50;58.81;OK;architecture;Fix layer violations (move code to correct layer), break cycles via interfaces/events, enforce boundaries.
